,amount,commission,dt,order_id,price,sid,symbol,txn_dollars
2017-04-12 20:00:00+00:00,290,,2017-04-12 20:00:00+00:00,869023e76ca04224802920a49c6b41d0,163.312,Future(20486 [ULM17]),Future(20486 [ULM17]),-47360480.0
2017-04-12 20:00:00+00:00,-477,,2017-04-12 20:00:00+00:00,6bbcf79407ab48329ab891aae4470be1,18690.0,Future(20428 [NKM17]),Future(20428 [NKM17]),44575650.0
2017-04-17 20:00:00+00:00,-823,,2017-04-17 20:00:00+00:00,b9e863381f5d4b7abb7d7e46ce768ca4,20380.0,Future(20444 [YMM17]),Future(20444 [YMM17]),83863700.0
2017-04-18 20:00:00+00:00,18205,,2017-04-18 20:00:00+00:00,4df21fdc31d24ee389cf2a00fa7a7338,98.985,Future(20789 [FFN17]),Future(20789 [FFN17]),-7509025361.475
2017-04-18 20:00:00+00:00,284,,2017-04-18 20:00:00+00:00,5c885060ef6f4eae8fb9e634645f286a,1.258,Future(20475 [BPM17]),Future(20475 [BPM17]),-22329500.0
2017-04-19 20:00:00+00:00,1948,,2017-04-19 20:00:00+00:00,e6fd0368bb9943a79c6562a0cbf21fa4,15.24,Future(20157 [DAJ17]),Future(20157 [DAJ17]),-59375040.0
2017-04-20 20:00:00+00:00,-2708,,2017-04-20 20:00:00+00:00,e2703afabde042e09220d2881ac89b39,314.9,Future(20689 [SMN17]),Future(20689 [SMN17]),85274920.0
2017-04-20 20:00:00+00:00,-3784,,2017-04-20 20:00:00+00:00,4f8c5290fc714122a59a78f42f9907fa,433.75,Future(20690 [WN17]),Future(20690 [WN17]),82065500.0
2017-04-20 20:00:00+00:00,-2080,,2017-04-20 20:00:00+00:00,7335e7f23f4742a682007da6a6109ea0,960.0,Future(20692 [SN17]),Future(20692 [SN17]),99840000.0
2017-04-20 20:00:00+00:00,1294,,2017-04-20 20:00:00+00:00,c9dcc0a831564d37897290af2cd50778,310.6,Future(20201 [SMK17]),Future(20201 [SMK17]),-40191640.0
2017-04-20 20:00:00+00:00,1409,,2017-04-20 20:00:00+00:00,e41878a1208f44ac8493245c51f5a1d4,418.0,Future(20206 [WK17]),Future(20206 [WK17]),-29448100.0
2017-04-20 20:00:00+00:00,492,,2017-04-20 20:00:00+00:00,30392cea281b4fd2a1f790e0f2b40db9,950.0,Future(20215 [SK17]),Future(20215 [SK17]),-23370000.0
2017-04-21 20:00:00+00:00,-3038,,2017-04-21 20:00:00+00:00,1f70070d01b940268e948e3536ba9641,31.99,Future(20687 [BON17]),Future(20687 [BON17]),58311372.0
2017-04-21 20:00:00+00:00,1488,,2017-04-21 20:00:00+00:00,f2977875dac94a2a9b4eab4a03046c6a,31.81,Future(20211 [BOK17]),Future(20211 [BOK17]),-28399968.0
2017-04-26 20:00:00+00:00,-622,,2017-04-26 20:00:00+00:00,2ba62f44eded4694ac2035525bbaff99,0.737,Future(20481 [CDM17]),Future(20481 [CDM17]),45841400.0
2017-04-26 20:00:00+00:00,-13512,,2017-04-26 20:00:00+00:00,928cc3d0e593427abce3c1743c0dc398,98.925,Future(20789 [FFN17]),Future(20789 [FFN17]),5569923058.2
2017-04-28 20:00:00+00:00,-536,,2017-04-28 20:00:00+00:00,b6460b6414bc43e6b76c66bfe1b80c1b,1.559,Future(20274 [RBM17]),Future(20274 [RBM17]),35096208.0
2017-05-02 20:00:00+00:00,-633,,2017-05-02 20:00:00+00:00,61738a5aa3c24624828aabc3f1a586c5,1.486,Future(20289 [HOM17]),Future(20289 [HOM17]),39506796.0
2017-05-02 20:00:00+00:00,3784,,2017-05-02 20:00:00+00:00,72544ce36978450aac9870ac930f3625,457.5,Future(20690 [WN17]),Future(20690 [WN17]),-86559000.0
2017-05-02 20:00:00+00:00,-372,,2017-05-02 20:00:00+00:00,bf24633495304e2b8e5aef71a6e29aa0,16.88,Future(20729 [SIN17]),Future(20729 [SIN17]),31396800.0
2017-05-03 20:00:00+00:00,-499,,2017-05-03 20:00:00+00:00,c95bfa6f9e7d42e5b17d441e9aca7acf,48.12,Future(20235 [CLM17]),Future(20235 [CLM17]),24011879.999999996
2017-05-04 20:00:00+00:00,754,,2017-05-04 20:00:00+00:00,ec893faa97224ad88fd53b02fd9e7222,19580.0,Future(20428 [NKM17]),Future(20428 [NKM17]),-73816600.0
2017-05-05 20:00:00+00:00,-452,,2017-05-05 20:00:00+00:00,6381bbc53dcd414f9245704b3dba6a77,48.39,Future(20301 [BZN17]),Future(20301 [BZN17]),21872280.0
2017-05-05 20:00:00+00:00,-679,,2017-05-05 20:00:00+00:00,abba1386d2be4367a2001258b9436bfc,17080.0,Future(20439 [RUM17]),Future(20439 [RUM17]),28993300.0
2017-05-10 20:00:00+00:00,-1072,,2017-05-10 20:00:00+00:00,051992b36db142bca1ab3d3c8aaaa2a2,124.975,Future(20546 [LCM17]),Future(20546 [LCM17]),53589279.99999999
2017-05-11 20:00:00+00:00,-508,,2017-05-11 20:00:00+00:00,01a56327a834458e95d0444b658b0406,0.735,Future(20473 [ADM17]),Future(20473 [ADM17]),37338000.0
2017-05-17 20:00:00+00:00,1359,,2017-05-17 20:00:00+00:00,d68c0360465f4939b70bb30d375f0384,79.225,Future(20446 [LNM17]),Future(20446 [LNM17]),-43066710.0
2017-05-17 20:00:00+00:00,536,,2017-05-17 20:00:00+00:00,22c5239521fb4c09af16732fee08bd42,1.592,Future(20274 [RBM17]),Future(20274 [RBM17]),-35839104.0
2017-05-18 20:00:00+00:00,13512,,2017-05-18 20:00:00+00:00,94876feeb72143028a64db998033e1a1,98.945,Future(20789 [FFN17]),Future(20789 [FFN17]),-5571049148.28
2017-05-19 20:00:00+00:00,633,,2017-05-19 20:00:00+00:00,ffb5ee9f10824619924a8cf171645e0a,1.543,Future(20289 [HOM17]),Future(20289 [HOM17]),-41022198.0
2017-05-19 20:00:00+00:00,-310,,2017-05-19 20:00:00+00:00,c9d3d0e99355458d8d6415575872f394,760.6,Future(20498 [PAM17]),Future(20498 [PAM17]),23578600.0
2017-05-22 20:00:00+00:00,499,,2017-05-22 20:00:00+00:00,160ffa5ddac84416af7debd976db58d0,50.6,Future(20235 [CLM17]),Future(20235 [CLM17]),-25249400.0
2017-05-22 20:00:00+00:00,452,,2017-05-22 20:00:00+00:00,856b3e8b03ee4daeb33f39acbe6522d5,53.87,Future(20301 [BZN17]),Future(20301 [BZN17]),-24349239.999999996
2017-05-22 20:00:00+00:00,-1359,,2017-05-22 20:00:00+00:00,e33eaf1ca16448bfb50520517c913f11,79.075,Future(20446 [LNM17]),Future(20446 [LNM17]),42985170.0
2017-05-22 20:00:00+00:00,1193,,2017-05-22 20:00:00+00:00,31c002693c6344489e14425e3bf29ced,80.05,Future(20718 [LNN17]),Future(20718 [LNN17]),-38199860.0
2017-05-22 20:00:00+00:00,858,,2017-05-22 20:00:00+00:00,e61a8beec3c64164b51aedc2244fa9ce,1.303,Future(20475 [BPM17]),Future(20475 [BPM17]),-69873375.0
2017-05-25 20:00:00+00:00,622,,2017-05-25 20:00:00+00:00,f6290f29fbc34608a18ea7e45516baca,0.746,Future(20481 [CDM17]),Future(20481 [CDM17]),-46401200.0
2017-05-25 20:00:00+00:00,822,,2017-05-25 20:00:00+00:00,0e5873fb6f26410fbc0dfd4e4beaa765,20997.0,Future(20444 [YMM17]),Future(20444 [YMM17]),-86297670.0
2017-05-30 20:00:00+00:00,372,,2017-05-30 20:00:00+00:00,7c0ef2e029134f27880f75552175c065,17.34,Future(20729 [SIN17]),Future(20729 [SIN17]),-32252399.999999996
2017-05-30 20:00:00+00:00,716,,2017-05-30 20:00:00+00:00,5c0d83d64ea84b6f812795be6e2224ba,963.1,Future(20735 [PLN17]),Future(20735 [PLN17]),-34478980.0
2017-05-31 20:00:00+00:00,-606,,2017-05-31 20:00:00+00:00,32b5c4dfe192416fa05dfe5f43038b5d,3.146,Future(20505 [NGN17]),Future(20505 [NGN17]),19064760.0
2017-05-31 20:00:00+00:00,-9911,,2017-05-31 20:00:00+00:00,2eddd5b8d5f548cf98ad7077c20baf69,98.88,Future(20789 [FFN17]),Future(20789 [FFN17]),4083658666.56
2017-06-05 20:00:00+00:00,477,,2017-06-05 20:00:00+00:00,a32b9c2d798149a29c95308cf69a02f8,839.4,Future(21222 [PAU17]),Future(21222 [PAU17]),-40039380.0
2017-06-05 20:00:00+00:00,566,,2017-06-05 20:00:00+00:00,781596950a0e4e8fbaea5fe776dcbba8,1.128,Future(20462 [ECM17]),Future(20462 [ECM17]),-79806000.0
2017-06-06 20:00:00+00:00,642,,2017-06-06 20:00:00+00:00,4324ba206b92488e942b88b07c3300c5,1.037,Future(20454 [SFM17]),Future(20454 [SFM17]),-83219249.99999999
2017-06-08 20:00:00+00:00,-474,,2017-06-08 20:00:00+00:00,05ba736283dd45cc93af48c7c6cd9d30,1.426,Future(20549 [HON17]),Future(20549 [HON17]),28388808.0
2017-06-08 20:00:00+00:00,2607,,2017-06-08 20:00:00+00:00,fef6daa32e2d4b3a9ba311de801a9562,385.0,Future(20682 [CN17]),Future(20682 [CN17]),-50184750.0
2017-06-08 20:00:00+00:00,-369,,2017-06-08 20:00:00+00:00,19621f0dee1f4dae9f736315830c19df,48.23,Future(20564 [BZQ17]),Future(20564 [BZQ17]),17796870.0
2017-06-08 20:00:00+00:00,-372,,2017-06-08 20:00:00+00:00,bbda7d6b719a41ee9360087abd79caeb,45.85,Future(20479 [CLN17]),Future(20479 [CLN17]),17056200.0
2017-06-09 20:00:00+00:00,-754,,2017-06-09 20:00:00+00:00,,19997.63,Future(20428 [NKM17]),Future(20428 [NKM17]),75391065.10000001
2017-06-12 20:00:00+00:00,679,,2017-06-12 20:00:00+00:00,b29d079101a346b39ebf83605f875726,19960.0,Future(21117 [NKU17]),Future(21117 [NKU17]),-67764200.0
2017-06-13 20:00:00+00:00,-349,,2017-06-13 20:00:00+00:00,da38ef543915451a8641bcb19e25f539,1760.0,Future(20441 [MDM17]),Future(20441 [MDM17]),61424000.0
2017-06-13 20:00:00+00:00,-633,,2017-06-13 20:00:00+00:00,b34bc69d96d34c4a98770ff8c737083b,5713.25,Future(20443 [NQM17]),Future(20443 [NQM17]),72329745.0
2017-06-13 20:00:00+00:00,-822,,2017-06-13 20:00:00+00:00,2a25af03a4f34469b7f66f1e049bf5d6,21225.0,Future(20444 [YMM17]),Future(20444 [YMM17]),87234750.0
2017-06-13 20:00:00+00:00,-666,,2017-06-13 20:00:00+00:00,0433f4b93bdd464fa851b67aece1374b,2428.75,Future(20450 [ESM17]),Future(20450 [ESM17]),80877375.0
2017-06-13 20:00:00+00:00,310,,2017-06-13 20:00:00+00:00,0509715bcf62447bb6f4cdfcc626908d,1758.7,Future(21156 [MDU17]),Future(21156 [MDU17]),-54519700.0
2017-06-13 20:00:00+00:00,771,,2017-06-13 20:00:00+00:00,551702dd86de4618902aabb169b2ded3,21179.0,Future(21163 [YMU17]),Future(21163 [YMU17]),-81645045.0
2017-06-13 20:00:00+00:00,850,,2017-06-13 20:00:00+00:00,212af912a83f4411b1891a42cedd945f,5721.0,Future(21169 [NQU17]),Future(21169 [NQU17]),-97257000.0
2017-06-13 20:00:00+00:00,629,,2017-06-13 20:00:00+00:00,7e27ac09d6d749c994449c8ba08230a2,2426.5,Future(21170 [ESU17]),Future(21170 [ESU17]),-76313425.0
2017-06-13 20:00:00+00:00,-858,,2017-06-13 20:00:00+00:00,a5d4a4d5824e473da513daf912e20774,1.267,Future(20475 [BPM17]),Future(20475 [BPM17]),67942875.0
2017-06-15 20:00:00+00:00,1060,,2017-06-15 20:00:00+00:00,20343b46cac34f65b6e2e48a40abddb1,126.984,Future(21204 [TYU17]),Future(21204 [TYU17]),-134603040.0
2017-06-15 20:00:00+00:00,-422,,2017-06-15 20:00:00+00:00,9e9bfb454c65451fbe12d6a5dcc2a789,1.432,Future(20528 [RBN17]),Future(20528 [RBN17]),25380768.0
2017-06-15 20:00:00+00:00,508,,2017-06-15 20:00:00+00:00,816db0c87b6b4bbba1cc632aa7023b6a,0.758,Future(20473 [ADM17]),Future(20473 [ADM17]),-38506400.0
2017-06-16 20:00:00+00:00,-491,,2017-06-16 20:00:00+00:00,432377f7754544158349baa3ed48c775,1.436,Future(20760 [RBQ17]),Future(20760 [RBQ17]),29613192.0
2017-06-16 20:00:00+00:00,422,,2017-06-16 20:00:00+00:00,c65a01e2421347ce9d5612a1dd0eb520,1.44,Future(20528 [RBN17]),Future(20528 [RBN17]),-25522559.999999996
2017-06-19 20:00:00+00:00,2537,,2017-06-19 20:00:00+00:00,b7edc13188c848cd939d75f9b28c79d1,55080.0,Future(21193 [MPU17]),Future(21193 [MPU17]),-69868980.0
2017-06-19 20:00:00+00:00,3038,,2017-06-19 20:00:00+00:00,de789c908fdb4ffa86d3718cae39d670,33.15,Future(20687 [BON17]),Future(20687 [BON17]),-60425820.0
2017-06-19 20:00:00+00:00,-2343,,2017-06-19 20:00:00+00:00,f93e4d2d54ad4a64bfbe4d4c78bef4ba,55820.0,Future(20476 [MPM17]),Future(20476 [MPM17]),65393130.0
2017-06-19 20:00:00+00:00,-566,,2017-06-19 20:00:00+00:00,,1.117,Future(20462 [ECM17]),Future(20462 [ECM17]),79027750.0
2017-06-19 20:00:00+00:00,-642,,2017-06-19 20:00:00+00:00,,1.027,Future(20454 [SFM17]),Future(20454 [SFM17]),82416750.0
2017-06-20 20:00:00+00:00,-605,,2017-06-20 20:00:00+00:00,d0e9191dd9444643a8a56189cc594feb,44.33,Future(20719 [CLQ17]),Future(20719 [CLQ17]),26819649.999999996
2017-06-20 20:00:00+00:00,372,,2017-06-20 20:00:00+00:00,122312fd7e2742bb8c2674a7345917d8,44.11,Future(20479 [CLN17]),Future(20479 [CLN17]),-16408919.999999998
2017-06-21 20:00:00+00:00,662,,2017-06-21 20:00:00+00:00,9a9b2a95946948f0a8fc03c8141770f3,156.218,Future(21207 [USU17]),Future(21207 [USU17]),-103416315.99999999
2017-06-22 20:00:00+00:00,474,,2017-06-22 20:00:00+00:00,4e3e98da642b4366b719317a85e70222,1.361,Future(20549 [HON17]),Future(20549 [HON17]),-27094788.0
2017-06-22 20:00:00+00:00,-782,,2017-06-22 20:00:00+00:00,a79e29f3e43b45d8ba4fa072f29810e7,1.367,Future(20755 [HOQ17]),Future(20755 [HOQ17]),44897748.0
2017-06-23 20:00:00+00:00,-2607,,2017-06-23 20:00:00+00:00,300c0060795a4d44a284d0655c6e0997,362.75,Future(20682 [CN17]),Future(20682 [CN17]),47284462.5
2017-06-26 20:00:00+00:00,1939,,2017-06-26 20:00:00+00:00,0833984610af456a83e0da2754715333,68.15,Future(21450 [LNV17]),Future(21450 [LNV17]),-52857140.0
2017-06-26 20:00:00+00:00,430,,2017-06-26 20:00:00+00:00,bed38c1e76a344159d1191136f40fd1b,169.468,Future(21205 [ULU17]),Future(21205 [ULU17]),-72871239.99999999
2017-06-26 20:00:00+00:00,-1193,,2017-06-26 20:00:00+00:00,50bc4e321ec145d8a8ac3419ac63169d,85.675,Future(20718 [LNN17]),Future(20718 [LNN17]),40884110.0
2017-06-27 20:00:00+00:00,2080,,2017-06-27 20:00:00+00:00,3001852492324be69689d7f0e0ec6a62,909.0,Future(20692 [SN17]),Future(20692 [SN17]),-94536000.0
2017-06-27 20:00:00+00:00,-1487,,2017-06-27 20:00:00+00:00,b38e484a7f3b476c8ee6496e3275558b,915.0,Future(21657 [SX17]),Future(21657 [SX17]),68030250.0
2017-06-28 20:00:00+00:00,277,,2017-06-28 20:00:00+00:00,6ad1be91cc5f499ea12b11e559186f8b,1.138,Future(21190 [ECU17]),Future(21190 [ECU17]),-39403250.0
2017-06-28 20:00:00+00:00,606,,2017-06-28 20:00:00+00:00,de1f34ef16a545e1908e418d00df1756,3.02,Future(20505 [NGN17]),Future(20505 [NGN17]),-18301200.0
2017-06-28 20:00:00+00:00,-629,,2017-06-28 20:00:00+00:00,5ccdc6011d23415495194b974b8791fb,3.052,Future(20733 [NGQ17]),Future(20733 [NGQ17]),19197080.0
2017-06-28 20:00:00+00:00,307,,2017-06-28 20:00:00+00:00,01b9b4e0d37f408293dae911c98e7b4b,1.047,Future(21181 [SFU17]),Future(21181 [SFU17]),-40178625.0
2017-06-29 20:00:00+00:00,472,,2017-06-29 20:00:00+00:00,b9466911d8b54237b5a44d8700a0cc3f,0.763,Future(21174 [ADU17]),Future(21174 [ADU17]),-36013600.0
2017-06-30 20:00:00+00:00,369,,2017-06-30 20:00:00+00:00,05f52b48da3243b3bad5ef7af3efea8f,47.48,Future(20564 [BZQ17]),Future(20564 [BZQ17]),-17520120.0
2017-06-30 20:00:00+00:00,-353,,2017-06-30 20:00:00+00:00,ef4620deda7043178e35852784851b02,47.54,Future(20778 [BZU17]),Future(20778 [BZU17]),16781620.0
2017-06-30 20:00:00+00:00,-1516,,2017-06-30 20:00:00+00:00,11230bc86ad446c28b26e4df703c3b8f,15.69,Future(20846 [DAN17]),Future(20846 [DAN17]),47572080.0
2017-06-30 20:00:00+00:00,381,,2017-06-30 20:00:00+00:00,60a8c819968c41a394858613d98226fd,2.684,Future(20727 [HGN17]),Future(20727 [HGN17]),-25565100.0
2017-07-03 17:00:00+00:00,-1271,,2017-07-03 17:00:00+00:00,1af7efe2e7274a449f01dd413ed0ae69,315.0,Future(25028 [SMZ17]),Future(25028 [SMZ17]),40036500.0
2017-07-03 17:00:00+00:00,2708,,2017-07-03 17:00:00+00:00,6fcf80745b234d71980fc30a67ac61e1,307.6,Future(20689 [SMN17]),Future(20689 [SMN17]),-83298080.0
2017-07-03 17:00:00+00:00,1501,,2017-07-03 17:00:00+00:00,8844e06ae9434190868e525a134aa514,538.25,Future(21147 [WU17]),Future(21147 [WU17]),-40395662.5
2017-07-05 20:00:00+00:00,782,,2017-07-05 20:00:00+00:00,5c6db53505bd4b87963b85ce4d687d42,1.512,Future(20755 [HOQ17]),Future(20755 [HOQ17]),-49660128.0
2017-07-05 20:00:00+00:00,-1060,,2017-07-05 20:00:00+00:00,a5b3ca681864479aa4e2171f13331f90,125.093,Future(21204 [TYU17]),Future(21204 [TYU17]),132598580.00000001
2017-07-05 20:00:00+00:00,1487,,2017-07-05 20:00:00+00:00,a8b124095d434fae9f57f3ab515afd9a,990.5,Future(21657 [SX17]),Future(21657 [SX17]),-73643675.0
2017-07-05 20:00:00+00:00,-228,,2017-07-05 20:00:00+00:00,3fbba402e7a84cc0810876b7d45690ac,16.135,Future(21213 [SIU17]),Future(21213 [SIU17]),18393900.0
2017-07-05 20:00:00+00:00,605,,2017-07-05 20:00:00+00:00,38c167f2446f4eb294b228e7c60c207d,47.04,Future(20719 [CLQ17]),Future(20719 [CLQ17]),-28459200.0
2017-07-05 20:00:00+00:00,-850,,2017-07-05 20:00:00+00:00,ec514518e5bd42609c2d927fc7efbdd9,5591.25,Future(21169 [NQU17]),Future(21169 [NQU17]),95051250.0
2017-07-05 20:00:00+00:00,-381,,2017-07-05 20:00:00+00:00,cb6f161a904d4123b9f254fb9b69de67,2.675,Future(20727 [HGN17]),Future(20727 [HGN17]),25479375.0
2017-07-07 20:00:00+00:00,-430,,2017-07-07 20:00:00+00:00,8ede9d0bd3904078ba87781ab0d64966,164.093,Future(21205 [ULU17]),Future(21205 [ULU17]),70559989.99999999
2017-07-07 20:00:00+00:00,-662,,2017-07-07 20:00:00+00:00,4a4c4e13ad3a4dea8ca844e42a8b0ed7,152.281,Future(21207 [USU17]),Future(21207 [USU17]),100810022.0
2017-07-10 20:00:00+00:00,675,,2017-07-10 20:00:00+00:00,8f35c5c97e734d64b379314d28709963,0.777,Future(21201 [CDU17]),Future(21201 [CDU17]),-52447500.0
2017-07-11 20:00:00+00:00,1716,,2017-07-11 20:00:00+00:00,9851debdc78045aca23dffb704b8d6f5,416.0,Future(25027 [CZ17]),Future(25027 [CZ17]),-35692800.0
2017-07-11 20:00:00+00:00,1271,,2017-07-11 20:00:00+00:00,b052abbc82c942d484214f2401d76461,346.5,Future(25028 [SMZ17]),Future(25028 [SMZ17]),-44040150.0
2017-07-11 20:00:00+00:00,-307,,2017-07-11 20:00:00+00:00,15b4cefac9d74a86979a0b686c300c1f,902.4,Future(21465 [PLV17]),Future(21465 [PLV17]),13851840.0
2017-07-13 20:00:00+00:00,-13443,,2017-07-13 20:00:00+00:00,0630a3028bb0445baa899bee509665ec,98.845,Future(21020 [FFQ17]),Future(21020 [FFQ17]),5536998486.945
2017-07-13 20:00:00+00:00,9911,,2017-07-13 20:00:00+00:00,efa7845b676b4b8abc515d97a7b83087,98.85,Future(20789 [FFN17]),Future(20789 [FFN17]),-4082419692.45
2017-07-14 20:00:00+00:00,-1716,,2017-07-14 20:00:00+00:00,e74417cdaf1b4955b3ebecf2bc54f9a3,383.5,Future(25027 [CZ17]),Future(25027 [CZ17]),32904300.0
2017-07-14 20:00:00+00:00,-1501,,2017-07-14 20:00:00+00:00,99cf881fc3494cf28ba08c50be5ef1c6,512.5,Future(21147 [WU17]),Future(21147 [WU17]),38463125.0
2017-07-17 20:00:00+00:00,-1939,,2017-07-17 20:00:00+00:00,1951cbf8287440ecb6f49a765617d8b3,67.45,Future(21450 [LNV17]),Future(21450 [LNV17]),52314220.0
2017-07-17 20:00:00+00:00,491,,2017-07-17 20:00:00+00:00,fdd53a0abfd44725bd50e2a6026f3bde,1.562,Future(20760 [RBQ17]),Future(20760 [RBQ17]),-32211564.0
2017-07-17 20:00:00+00:00,1516,,2017-07-17 20:00:00+00:00,cb1f6cb0aaca445592c288ff3fc9f909,15.63,Future(20846 [DAN17]),Future(20846 [DAN17]),-47390160.0
2017-07-17 20:00:00+00:00,1374,,2017-07-17 20:00:00+00:00,a8fbc53ad0644d9ca8ee44579d3a82ef,1.313,Future(21183 [BPU17]),Future(21183 [BPU17]),-112753875.0
2017-07-18 20:00:00+00:00,695,,2017-07-18 20:00:00+00:00,22a54efdb20845398f9f0c55c37dcd7c,2.747,Future(25091 [HGZ17]),Future(25091 [HGZ17]),-47729125.0
2017-07-20 20:00:00+00:00,893,,2017-07-20 20:00:00+00:00,a4a345f3844c4486a1b04a37afb1150f,5919.5,Future(21169 [NQU17]),Future(21169 [NQU17]),-105722270.0
2017-07-21 20:00:00+00:00,-1993,,2017-07-21 20:00:00+00:00,0460f2bf879e4726addd67c44dec71a2,16.61,Future(21369 [DAU17]),Future(21369 [DAU17]),66207459.99999999
2017-07-26 20:00:00+00:00,-795,,2017-07-26 20:00:00+00:00,1933454decad4ed4b3ca517ad546345f,2.93,Future(20945 [NGU17]),Future(20945 [NGU17]),23293500.0
2017-07-26 20:00:00+00:00,228,,2017-07-26 20:00:00+00:00,7637de91a5ee4038bde2f64d2d169350,16.465,Future(21213 [SIU17]),Future(21213 [SIU17]),-18770100.0
2017-07-26 20:00:00+00:00,629,,2017-07-26 20:00:00+00:00,c9598ef188a9454b93c3cfe13a505d7c,2.944,Future(20733 [NGQ17]),Future(20733 [NGQ17]),-18517760.0
2017-07-28 20:00:00+00:00,353,,2017-07-28 20:00:00+00:00,0376e9c4ea6146a19f117283419ba334,51.58,Future(20778 [BZU17]),Future(20778 [BZU17]),-18207739.999999996
2017-07-28 20:00:00+00:00,-307,,2017-07-28 20:00:00+00:00,deed4bf9f9294dd4b3e1c201f9cf7095,1.039,Future(21181 [SFU17]),Future(21181 [SFU17]),39871624.99999999
2017-08-01 20:00:00+00:00,1993,,2017-08-01 20:00:00+00:00,73693d6768964ae6a52f47e9d5ab9439,17.26,Future(21369 [DAU17]),Future(21369 [DAU17]),-68798360.0
2017-08-02 20:00:00+00:00,-2347,,2017-08-02 20:00:00+00:00,da2beae2c28748aab9f8e1a65bc647ad,378.25,Future(25027 [CZ17]),Future(25027 [CZ17]),44387637.5
2017-08-04 20:00:00+00:00,307,,2017-08-04 20:00:00+00:00,5114a0fb680a4b8ca4b6474f46324157,965.8,Future(21465 [PLV17]),Future(21465 [PLV17]),-14825029.999999998
2017-08-07 20:00:00+00:00,13443,,2017-08-07 20:00:00+00:00,2aece01ba0414338a57dff0d18571855,98.842,Future(21020 [FFQ17]),Future(21020 [FFQ17]),-5536830436.002
2017-08-10 20:00:00+00:00,-675,,2017-08-10 20:00:00+00:00,8233b7774e724947b7ef4575b7579234,0.788,Future(21201 [CDU17]),Future(21201 [CDU17]),53190000.0
2017-08-10 20:00:00+00:00,-310,,2017-08-10 20:00:00+00:00,075730a5855e4a549bbf3b3437898734,1736.8,Future(21156 [MDU17]),Future(21156 [MDU17]),53840800.0
2017-08-11 20:00:00+00:00,-679,,2017-08-11 20:00:00+00:00,23dd76a5435d4402adb2930e870381c2,19365.0,Future(21117 [NKU17]),Future(21117 [NKU17]),65744175.0
2017-08-14 20:00:00+00:00,1550,,2017-08-14 20:00:00+00:00,a3e5db824ad94a2eb9be001b70754746,118.609,Future(21249 [FVU17]),Future(21249 [FVU17]),-183843949.99999997
2017-08-14 20:00:00+00:00,460,,2017-08-14 20:00:00+00:00,3ea3e410a0ef440ca35858d4248344ca,9179.0,Future(21194 [JYU17]),Future(21194 [JYU17]),-52779250.0
2017-08-14 20:00:00+00:00,2790,,2017-08-14 20:00:00+00:00,7490e412b58143a1b1cc4bc80e8ea303,108.281,Future(21259 [TUU17]),Future(21259 [TUU17]),-604207980.0
2017-08-16 20:00:00+00:00,-1374,,2017-08-16 20:00:00+00:00,ba8b2ce9754e43e18bdb64344fec811d,1.288,Future(21183 [BPU17]),Future(21183 [BPU17]),110607000.0
2017-08-17 20:00:00+00:00,-1598,,2017-08-17 20:00:00+00:00,3d02258a18324d68931a3702b3c03bee,298.9,Future(25028 [SMZ17]),Future(25028 [SMZ17]),47764219.99999999
2017-08-22 20:00:00+00:00,269,,2017-08-22 20:00:00+00:00,aa40ceead40249519a840ac9a9ee0a25,1297.1,Future(25095 [GCZ17]),Future(25095 [GCZ17]),-34891990.0
2017-08-23 20:00:00+00:00,-2134,,2017-08-23 20:00:00+00:00,37237301d56044dab8a907cc0a562bfe,429.0,Future(25024 [WZ17]),Future(25024 [WZ17]),45774300.0
2017-08-25 20:00:00+00:00,-853,,2017-08-25 20:00:00+00:00,610bf9bbcd65452c84f00e6d2ef78435,1.455,Future(21371 [EHV17]),Future(21371 [EHV17]),35992335.0
2017-08-28 20:00:00+00:00,795,,2017-08-28 20:00:00+00:00,fee3399509ba47848acb4f741e4b6509,2.924,Future(20945 [NGU17]),Future(20945 [NGU17]),-23245800.0
2017-08-28 20:00:00+00:00,-1004,,2017-08-28 20:00:00+00:00,00799652cd604ec4bebf9cdb6507b41e,2.95,Future(21221 [NGV17]),Future(21221 [NGV17]),29618000.0
2017-08-28 20:00:00+00:00,1760,,2017-08-28 20:00:00+00:00,108fbaedb4664c269190265e02177537,16990.0,Future(21166 [RUU17]),Future(21166 [RUU17]),-74756000.0
2017-08-29 20:00:00+00:00,793,,2017-08-29 20:00:00+00:00,7e5d296d7d85497099ea0d1ed4ddff20,127.031,Future(21204 [TYU17]),Future(21204 [TYU17]),-100735583.0
2017-08-30 20:00:00+00:00,685,,2017-08-30 20:00:00+00:00,1831a8934fae4f1e8de7c152c0c6db2e,941.9,Future(25098 [PAZ17]),Future(25098 [PAZ17]),-64520150.0
2017-08-30 20:00:00+00:00,338,,2017-08-30 20:00:00+00:00,9f6701802f8a4c0997d8e27f752b39f4,157.031,Future(21207 [USU17]),Future(21207 [USU17]),-53076478.0
2017-08-30 20:00:00+00:00,458,,2017-08-30 20:00:00+00:00,753a9b9187fd4b90ba2ed47c92691e04,997.3,Future(21465 [PLV17]),Future(21465 [PLV17]),-22838170.0
2017-08-30 20:00:00+00:00,-477,,2017-08-30 20:00:00+00:00,bab807155b324b17bb0202c4250b65c3,944.2,Future(21222 [PAU17]),Future(21222 [PAU17]),45038340.0
